GOAL-Fraud;Random;Time;V1;V2;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;V21;V22;V23;V24;V25;V26;V27;V28;Amount
No;0.522715799;5530;-0.769456835;0.891127852;0.752550377;1.0013738509999999;1.2560640859999999;1.241678659;0.17575191899999998;0.33910146;1.183607991;0.057124132;0.37618232100000004;-2.6049479719999997;0.9623755820000001;1.626399491;-0.976578517;-0.527318391;0.517195805;0.725655864;1.447495433;0.210758298;-0.297558265;-0.219379427;-0.36189558899999996;-1.764480401;0.113443659;-0.162847656;0.524204431;0.237031469;19.77
No;0.398726656;1427;-1.33491101;0.215967515;1.92953129;-1.323459707;-0.365480484;0.290734518;-0.636624426;0.87796159;0.016375771;-1.032206964;-0.29640633899999996;-0.377281904;-0.9394513109999999;0.300257195;0.496427768;1.804086876;-1.306373274;1.4386831580000001;-0.308872624;-0.051235205;0.289921845;0.40663988;-0.363253558;-0.802248767;0.208417887;1.066507012;-0.154521505;-0.074475572;27.0
No;0.9334776690000001;1353;-1.4817598630000002;1.566517736;-0.50732638;-0.010814553999999999;2.367177744;4.045252229;-0.24385658600000001;-0.107668964;0.19523300300000002;0.958633638;-0.570233016;-0.065007997;-0.228434052;-0.12106861;0.198736159;-0.697126499;-0.134695022;0.16486284699999998;1.463032284;-0.018180758;0.784491203;-0.423220989;-0.108265965;0.9972941340000001;0.053565113;-0.33573568600000003;-0.64284131;0.209980218;6.54
Yes;0.568769595;35585;-2.019000719;1.491269729;0.005221816;0.81725327;0.973252234;-0.639268313;-0.974072997;-3.1469288910000004;-0.0031590740000000004;-0.12165321800000001;0.024369606000000002;-1.07381224;-2.002769109;-0.8954336209999999;1.7489363009999999;-0.10352702400000001;2.03119575;0.317598357;0.386760637;-1.0299646820000001;2.8395961080000003;-1.185442841;-0.142811876;-0.086102938;-0.32911325399999997;0.523601226;0.626282771;0.152439938;0.76
No;0.6813032370000001;4990;1.253509143;-1.467280139;0.807421252;-1.201093663;-1.816327941;-0.20437744800000002;-1.416178581;0.011865778;-0.35368556100000004;1.182025868;1.6696718019999999;-3.3995750719999998;1.035785271;1.35303573;-0.44121320799999997;0.241471063;0.8084296390000001;1.187418583;-0.17118583;-0.18653088199999998;-0.30353559;-0.589888249;-0.0027106229999999997;-0.123905175;0.066023487;-0.340140554;-0.003779382;0.029410203;125.5
No;0.686233392;3726;-0.509802587;1.007779411;1.853349577;0.989569763;0.554313807;1.2940717179999999;0.091649581;0.322327545;0.486350183;-0.545185725;2.0260774059999997;-1.914383135;2.173102487;1.742114172;2.055440222;-1.8613407990000002;2.24080068;-1.983159017;-0.188977965;0.001727761;-0.142475608;-0.01843513;0.1619269;-0.677222987;-0.892973792;0.35812682;0.023385002999999998;0.117550124;2.49
No;0.5695396079999999;2073;1.315677937;0.460463285;-0.34532232399999996;0.984691997;0.263117769;-0.896401497;0.51291958;-0.298582112;-0.18178776600000002;0.058231572999999995;-0.909709038;-0.17227803600000002;-0.306901353;0.610581254;0.7647510670000001;-0.041882169;-0.48510911700000003;-0.146563721;-0.04774521;-0.16446629699999998;-0.037290861;-0.064480694;-0.20634593;-0.14284481300000001;0.911124782;-0.261726919;-0.011115342;0.004553308;0.99
No;0.083567291;3746;1.3992278530000002;-0.466210247;0.6695970529999999;-0.44341776200000005;-1.2084612479999999;-1.036631257;-0.757068732;-0.17242802100000001;0.7856914759999999;0.290968881;0.451456549;-4.02081728;-0.0031566420000000003;1.6457899059999999;0.279186339;1.2949008579999999;1.052518766;-1.079945385;0.418008571;-0.081618455;-0.26427297;-0.736483428;0.164287786;0.25525626100000004;0.143919568;-0.514299948;-0.029508115;0.013231208000000001;13.82
No;0.5256220229999999;656;-1.789834723;-5.835767838;-1.472790988;-0.8511595820000001;-2.433875401;0.40141506600000004;1.3545434369999998;-0.288282935;2.4268893080000002;-2.39530118;-0.929763624;0.543359196;-0.135978393;0.29395732;2.237262992;-0.678015901;0.046162510999999996;0.632892484;0.46067947299999995;3.116558915;1.081403693;-0.178233278;-1.635914114;-0.6456507920000001;0.112929994;-0.7267243659999999;-0.184806057;0.29676197;1602.99
No;0.7278352029999999;718;-0.41788076799999996;0.7137467259999999;1.1193750759999999;-0.163816951;0.384230965;0.47615821700000005;0.415452211;0.262647198;0.05094551;-0.26619716;-0.40948726700000004;0.178357176;-0.561582933;-0.07321874;-1.214504211;0.060320335999999995;-0.550865639;0.560708388;1.059087735;0.090697056;-0.049727212;0.140058355;-0.32953449999999995;-0.785784186;-0.027247712;0.41897876700000003;0.348953555;0.177724939;9.99
No;0.5202381229999999;549;1.422461023;-0.547421898;-0.147437554;-0.6159791020000001;-0.6770182840000001;-0.825597404;-0.29548734600000004;-0.237954141;-0.639154188;0.590816282;-1.034475933;-0.957039625;-0.476744725;-0.111483291;-0.131444285;0.698355602;0.474285433;-1.427977927;0.99971622;0.064030586;0.122827206;0.34216069;-0.236404067;-0.07752817;0.828617608;-0.034126116;-0.017270501;0.000945628;30.0
No;0.380651996;181;1.136752053;-0.103769567;0.9046864440000001;0.488210755;-0.678523515;0.039860729;-0.581293921;0.270996198;0.256539561;0.068091693;1.445183659;0.5062681520000001;-0.85021452;0.46422296;0.963247298;0.522011841;-0.46300842200000003;0.029021823;-0.38666121700000006;-0.16608712;-0.017526913;-0.093159166;0.119722965;-0.000588012;0.026252192;0.229223266;0.00020118799999999999;0.010944963;6.47
Yes;0.989480365;151029;-3.818213718;2.5513376780000003;-4.759158316000001;1.636966959;-1.167900084;-1.678413388;-3.144732472;1.24510555;-1.692541354;-4.759931374;3.6422569389999997;-4.165202323;0.703069875;-7.624316314;-1.4980124;-4.07999233;-6.717176547999999;-1.887549649;1.35674829;0.164453446;0.83768544;0.761712127;-0.41769426600000004;-0.46971247200000005;-0.225934236;0.586415249;-0.348107406;0.08777687199999999;10.7
No;0.882107909;1271;1.354834425;0.348300444;-0.271459397;0.36049229;0.34970007799999997;-0.26140129300000003;0.08698494300000001;-0.139211422;0.061793162;-0.29363640399999996;-1.243265681;0.0069766509999999995;0.9112011390000001;-0.45901996700000003;1.148066193;0.866214321;-0.539375735;0.10363467800000001;0.32623123800000003;-0.0067991169999999995;-0.37447876399999996;-1.051813152;-0.049167561;-1.044950526;0.417758465;0.179738827;-0.022067871;0.01760364;1.98
No;0.005618163000000001;2635;1.095079368;-0.061688512;-0.026926513;1.256697667;0.14746442699999998;0.30411114;0.106100704;0.047427465999999995;0.41499477100000004;-0.13983455;-1.3685245819999998;-0.00426971;-0.463175011;0.128355791;0.028655445;-0.447440648;-0.010695826;-0.631644899;-0.069879436;-0.05995045;-0.12225559400000001;-0.284876261;-0.21883391;-0.7684897390000001;0.7337901290000001;-0.265626583;0.023130163999999998;0.017908714;74.74
No;0.28975183;1252;0.995157785;-0.6218258720000001;-0.325851582;-1.356740284;-0.686005339;-1.4358760519999998;0.40979733399999996;-0.334337578;0.6855856840000001;-0.915184902;1.8554829940000002;1.516669325;0.16121687199999998;0.678324534;0.754819811;-0.60406834;-0.219513632;0.099932409;0.9841316729999999;0.24741792399999998;0.123911643;0.111217228;-0.23833072100000002;0.606092559;0.597169125;-0.033266284;-0.051457315;0.024328178;160.0
No;0.473540093;1094;-0.812682335;1.176176252;1.022127603;0.093192599;-0.15316650699999998;-1.051324985;0.49865709700000005;0.131554207;-0.24654121399999998;-0.39224380799999997;-0.368838703;-0.341028626;-0.455794649;-0.238228949;0.9697041670000001;0.44688801;0.095827816;-0.053449922000000004;-0.07222715099999999;0.0018847920000000002;-0.272666022;-0.715127345;0.128825915;0.308363867;-0.165969223;0.040356313;-0.16406773;-0.205525292;9.57
No;0.20109702;3737;1.453050839;-0.598404048;-0.885091657;-1.6380734730000002;1.4846650430000001;3.265116295;-1.205892275;0.717301469;0.363260486;0.29448050600000003;1.009136573;-3.1744403639999996;1.8644040069999999;1.406472005;0.256490293;1.53007615;0.445272994;-0.871315253;0.7751309959999999;0.167555667;-0.294326264;-0.884133883;0.104832442;0.91864788;0.36685603899999997;-0.505527078;-0.014873494;0.010780655;15.2
No;0.472402095;1084;-0.531207897;0.926177035;1.222837116;0.405713224;0.36679261799999996;-0.22451610800000002;1.228318563;0.018828627;-1.167142362;-0.395855247;1.6953985719999998;0.9314212940000001;0.00025441;0.637538171;0.037956986;-0.31819694600000004;-0.231287561;-0.526283244;-0.094938097;0.055482817000000004;-0.136437479;-0.572324652;0.156702291;0.158179617;-0.09431088800000001;-0.739776186;0.041863932;0.056454027999999996;75.08
Yes;0.40456205700000003;25254;-17.27519119;10.81966537;-20.36388597;6.046611747;-13.46503335;-4.166647245;-14.40944799;11.58079672;-4.073855712;-9.153368038;6.210883012;-8.778572032000001;-0.061367497;-9.574662299;0.04928854;-7.418487279;-14.10277188;-5.016423335;1.390314361;1.544970467;1.729804092;-1.208096082;-0.726839224;0.112539674;1.119193472;-0.23318899;1.6840629930000002;0.5037397379999999;99.99
No;0.36498200799999997;600;-0.8610283320000001;2.0201864069999997;-1.254485436;0.157925283;2.432958623;-0.672431963;1.4348255159999999;-0.314030164;-0.19723587;-1.236257908;-0.279043473;-1.174109691;-0.043338484000000004;-3.985877073;0.895502811;1.195846132;2.103741319;1.341688213;-1.262182345;0.195540093;-0.322146388;-0.5639917289999999;-0.57613454;-1.669665699;0.681097388;-0.356300567;-0.014803963;-0.024549312;0.89
No;0.019693454;3740;1.372831797;-0.45162596200000005;0.663480265;-0.503826033;-0.972325909;-0.56097946;-0.8133779729999999;-0.059444552000000005;0.70919585;0.236637675;0.7599607909999999;-3.6763128110000003;0.459590372;1.575948296;0.47642397799999997;0.977023779;1.304819422;-1.591865238;0.057154779;-0.100145594;-0.235986075;-0.576821203;0.196283718;-0.037802805;0.08998975599999999;-0.485626933;-0.008207161;0.00940337;5.14
No;0.304523699;3749;1.414567635;-0.66199518;-0.90742814;-1.621892306;1.465019012;3.272284843;-1.179458816;0.712131156;0.360914186;0.28520248800000003;1.0094219690000001;-3.173619884;1.867955476;1.410981813;0.25899621899999997;1.53270349;0.445863564;-0.867233898;0.768768743;0.208121955;-0.282256122;-0.8946474209999999;0.08727496400000001;0.9196700240000001;0.35954190399999997;-0.507651591;-0.018637317;0.014249081;35.12
No;0.7199411179999999;1782;-0.069471274;-2.949789053;-0.165970869;-0.03846317;-2.025649805;-0.71145043;0.299344653;-0.323667818;-0.684155545;0.271078853;-0.294022358;-0.837746465;-0.231925246;0.06398569900000001;1.0680073909999999;1.444998191;0.225071071;-1.197708639;0.285822167;1.5826008569999999;0.444092851;-0.58521945;-0.5625487779999999;0.387310993;-0.055856135999999994;-0.489741173;-0.129678766;0.155285406;768.84
No;0.284025578;1782;-1.13769371;0.823806224;1.4116949980000002;-0.16224172;0.332698915;-0.165817945;0.527352762;0.05572564;-0.526345032;0.143304674;1.668432629;1.081719177;0.631861132;0.108510743;0.377241015;0.05865785900000001;-0.43972113700000004;-0.40929260700000003;-0.017325847;-0.039805594;-0.135905889;-0.287258456;0.23735521699999998;0.014171669;-0.240727138;0.054865567999999997;-0.098411758;0.145412471;8.91
No;0.612122856;3785;-0.80120066;1.867744694;1.441097731;3.11546376;-0.050715399;-0.49817486;0.80688731;0.110458759;-0.9528999290000001;-0.0149262;0.621261343;-2.6968774910000004;1.9008078830000001;2.257466053;0.173467464;-0.426098363;1.1923075;0.07050046900000001;0.623055534;0.09965648099999999;-0.007375090999999999;0.020016476000000002;-0.150965416;0.667633141;0.41209865100000004;0.294415649;-0.119381814;0.013562065;53.73
No;0.947111795;678;-0.44382081799999995;0.070781672;2.03854572;-1.515417346;-0.133100691;-0.33071968399999996;0.482787274;-0.9041483020000001;-0.558080427;1.220543844;-0.377342524;-0.7262356409999999;1.4556719169999999;-1.499816304;0.8167929429999999;1.053926337;-0.459131335;-0.9677398309999999;0.706362237;0.293020367;0.24049335;1.104592535;-0.324978488;-0.051663707999999996;-0.004635353;-0.24917583699999998;-0.922112831;-0.599478836;15.8
No;0.42225598;3488;1.1136596220000001;-0.351454676;0.889274164;-0.309445328;-0.915219494;-0.24018831;-0.5791149879999999;0.169107636;0.262475876;-0.106167372;1.873375922;0.9881241740000001;-0.04396791;0.256231875;0.948799583;0.488954678;-0.306904464;-0.371395562;-0.155011757;-0.010274984000000001;-0.017808003;-0.130940029;0.157307789;0.28647799;-0.205600327;1.232844212;-0.077588264;0.003847233;34.99
No;0.329281931;1266;-1.8692805869999998;0.456972359;-0.433718321;-2.02618284;-0.8463460159999999;-0.5340805789999999;0.014341816;-2.40206479;0.262922512;-2.187309625;-0.40032234200000005;0.45725233299999996;-0.843633251;1.222890429;1.272772695;-0.6235465170000001;0.420788204;-0.44055347;0.090283984;0.522500671;-1.181113268;0.779567747;0.49041118899999997;0.100070992;-0.128549464;-0.105389579;0.383554961;-0.080959771;160.0
No;0.411149979;694;-1.10347715;0.884662139;1.263715126;0.013829648;0.002255715;0.567397131;0.023766441;0.8742766059999999;-0.41530669;-0.611284273;1.0798227009999999;0.874628525;-0.739479571;0.49719387299999995;-0.5932337;-0.667072394;0.572112208;-0.8327217159999999;-0.052486758;-0.057763915;-0.028420973999999998;0.006577286999999999;-0.021311792000000003;-0.277893095;-0.185343232;0.284356451;0.217632553;0.07857425;17.24
No;0.5704624079999999;2009;-0.499822793;0.919056564;1.552437198;1.264749753;0.321754657;0.061667504000000005;0.7693599990000001;-0.129625718;-0.018651482;0.232914255;-0.5852582470000001;-0.12797002400000002;-0.5422213570000001;-0.156000373;0.301120166;-1.29508267;0.539059127;-0.66965798;0.7377437459999999;0.155404509;-0.07856618900000001;0.267365743;-0.14688980199999999;0.08849419900000001;-0.130749594;-0.261968563;0.133089342;-0.015784963;13.08
No;0.28234944;3158;1.304677716;-0.081906575;-1.107892101;-0.639649603;2.003460266;3.25121276;-0.534120245;0.8024654859999999;-0.038720186000000004;-0.016765437;-0.017414688;0.072660692;0.046547693;0.420328077;1.255053443;0.647707268;-0.896958266;-0.09196649900000001;0.286186607;0.038758728;-0.312620956;-1.086208687;0.10158298199999999;0.9984777779999999;0.343609045;0.21520346699999998;-0.037870346;0.011590038;9.99
No;0.12643784800000002;3460;-0.549893791;1.06719623;1.299039799;-0.056298045;0.258702088;-0.5321936279999999;0.765273567;-0.09695373800000001;0.066170246;-0.010234041999999999;-0.016792022;-0.513541062;-0.75145799;-0.5166131079999999;1.284383054;0.027036271;0.220337958;-0.528748488;-0.467062298;0.222153774;-0.330451413;-0.6349494689999999;0.029572187000000003;-0.004021015;-0.227838344;0.081978769;0.20455865;-0.072253317;5.48
No;0.764538465;671;-0.25728349899999997;0.567975687;1.8871087569999998;-0.25665352399999997;0.062695423;-0.388148248;1.145517039;-0.636528231;-1.677701356;0.746722973;0.32980462;0.5799894489999999;1.701243641;-0.525667956;0.623532971;-2.126555348;-0.034384019;0.006428812;-1.17241754;-0.292399977;-0.773958006;-1.4352828380000002;0.150953545;0.310805416;-0.439772285;-0.957142261;-0.333397082;-0.371387377;42.56
No;0.550398425;1500;-1.4306713169999998;1.373474429;0.9638783740000001;-0.8667476709999999;-0.273848816;-0.430835704;0.250176804;0.519703887;-0.023887046000000002;-0.203092241;0.479448793;0.517078165;-0.728805985;0.364108758;-0.889722853;0.386947827;-0.46628312299999997;0.09987322800000001;0.18181015;0.000560996;-0.134439265;-0.461783901;-0.10569520199999999;0.011872676;-0.023799865;0.305318851;-0.021732647;0.145604802;5.0
No;0.10403277300000001;3278;-1.688815425;-5.066327846;-0.9542891309999999;3.065914455;-0.29232184899999997;5.750702841;0.091896936;1.079968258;0.8609507409999999;-0.371520962;-1.4169372980000001;0.353790693;0.074249614;-0.810225161;-1.532229905;0.6294149689999999;-0.369225895;0.659691232;-0.634045205;2.8830837189999996;0.883823582;-0.405049689;-1.421972104;1.132342138;0.099632045;0.111828394;-0.17644672100000003;0.28428080699999997;1447.71
No;0.183185574;2993;-0.7158032679999999;0.138953411;-0.400545318;-3.171891102;3.174644173;2.568874031;0.49534163;0.264343595;1.03217249;-0.587785475;0.006416079;0.0027933640000000004;-0.243229098;-0.061992282999999995;1.157888939;-0.361140429;-1.1797713029999999;0.42673141299999995;0.32782604600000004;0.077645028;-0.049602361;0.255625217;-0.477668511;1.026356501;0.16695653400000002;-0.8685995540000001;-0.11440508099999999;-0.27703643899999997;1.0
No;0.47491571899999996;2440;-0.61323588;0.75912052;0.743548935;-2.215640624;0.430811021;-0.61782917;0.725004836;-0.9816814309999999;1.123978042;-1.0852719690000001;-0.79149187;-0.469700134;-1.443986692;0.358513426;1.294224936;-0.662926046;-0.336885076;-0.07363089;-0.279177928;-0.229370622;0.8047317970000001;0.212311463;-0.197841541;-0.46993015;0.043095445;-0.768333059;0.280527645;-0.016772723;1.0
No;0.422255153;2493;0.558720239;-1.3596033680000001;0.82498371;0.419280891;-1.0602814740000002;0.995057292;-0.586435927;0.447257068;0.918205855;-0.41760513299999996;1.2502123790000002;1.138775313;-0.646778244;-0.133170393;-0.44771879299999995;-0.415587858;0.475882381;-0.92624834;-0.12027048800000001;0.373488957;0.030473794;-0.254943354;-0.10033053800000001;-0.218015811;-0.154452156;0.925966139;-0.056068959;0.043501143;275.38
No;0.8274340029999999;3042;-0.686740417;-3.373707118;-1.315155279;0.577998024;-1.144627035;-0.223410512;1.410314843;-0.484677655;0.145660013;-0.6809720509999999;-1.061122695;0.051576301;0.7357778340000001;0.364413019;1.265507818;0.60034529;-0.6227091920000001;0.10772809800000001;0.045951185;2.149977727;0.600486548;-0.628383682;-1.108889527;-0.427042792;0.126394576;1.047752708;-0.287423698;0.176376337;1068.62
No;0.8193308859999999;1440;-1.220437257;1.400026191;1.2205002520000001;-0.782538168;-0.229006161;-0.938549765;0.727395813;-0.00038768099999999996;0.628769725;0.268782168;-0.7260948;-0.071843676;-0.533766118;-0.24194916600000002;-0.21031297399999999;-0.050845832;-0.297538277;-0.582264829;-0.30912355399999997;0.374153291;-0.28807732199999997;-0.475916429;-0.042509736;0.38808313200000005;-0.073831829;0.30799777300000003;0.615725056;0.363066509;5.0
No;0.808511413;2803;-0.432178605;0.925689742;1.42883152;-0.217664713;0.07002209400000001;-0.403222325;0.536224177;0.151453171;-0.500153425;-0.116970195;0.852828138;0.064917945;-0.868055248;0.49241091600000003;0.267611891;0.532845495;-0.7150581020000001;0.358557505;0.43473791;0.062335052;-0.208355956;-0.614916206;-0.065583197;-0.045436795999999995;-0.20937644800000002;0.077343347;0.255423358;0.105538022;2.69
No;0.035831826000000004;3637;-3.0615757539999997;-1.609474349;1.266767743;-0.188386782;-1.378141216;0.094377396;0.527057007;0.372758518;1.746894224;-1.5243521430000002;1.485476276;-1.525002772;1.320039725;1.277373082;-2.2425059469999997;0.612110468;0.46607477700000005;0.303608453;-0.157710456;-0.10700136699999999;-0.298468929;-0.583339964;-0.388332254;0.40243314700000005;-0.228392659;0.730564295;0.468321838;-0.5193140620000001;437.17
No;0.40536547;912;-1.3946187;0.554223951;-0.617805476;-0.313705925;2.157413265;3.5375336330000002;-0.567305122;1.3808881119999998;-0.112290692;0.107269096;-0.637728198;0.09951045;-0.062532911;0.254824087;0.318805112;-0.33524521399999996;0.05287031;0.048782874000000004;1.654699283;0.336594588;-0.19630004399999998;-0.546171582;-0.124758244;1.046779922;-0.08947410900000001;0.363673632;0.215692291;0.22569784;24.08
No;0.366581405;2734;-0.600375901;1.240955855;1.1970367640000001;-0.029627581;0.18611194399999997;-0.49564253;0.6272768910000001;-0.011598474;-0.276345944;-0.339066332;0.037225418999999996;0.042778878;0.173621162;-0.486230045;1.150459273;0.059567875;0.269966571;-0.61234503;-0.445208825;0.059826103;-0.197913736;-0.570348273;0.020830533000000002;0.023123973;-0.256417821;0.075036798;-0.012616678000000001;0.090782623;1.78
No;0.7241610159999999;4492;0.813420668;-0.748425755;1.340309848;0.640720018;-1.52505713;-0.637926344;-0.455720036;-0.17487329999999998;2.179720135;-0.875903718;0.9370822759999999;-1.3802682430000002;2.562037248;0.879249948;-0.557343503;-0.041084055;0.805458978;-0.36456007799999995;-0.239567415;0.323359767;-0.10709519599999999;-0.26015397100000004;-0.04185631;0.9676397290000001;-0.021689114;0.8953817820000001;-0.09024397199999999;0.050599715999999996;200.0
No;0.43400247799999997;512;-0.65614726;0.5018811360000001;1.532600849;-1.319885805;-0.18618949699999998;-0.8977310470000001;1.191645696;-0.191943482;-0.211755983;-0.37112067299999996;1.347577605;0.117018291;-1.1487381;0.288870591;-0.278430411;0.520704167;-0.808279961;-0.044113648;-0.347757005;0.200873584;-0.130362361;-0.374357985;0.112818599;0.5262670970000001;-0.406442915;0.597938459;0.046437038;-0.055101234000000006;80.0
No;0.889286364;5557;-0.8162015640000001;0.051583788;2.11817743;-2.9165866410000003;-0.216086218;0.6111585420000001;-0.19801891300000002;0.41615095799999996;2.5290690469999997;-2.196632596;1.13363599;-2.6844184039999996;0.276776665;1.57949238;0.587658518;0.65990927;-0.353375715;1.538299005;-0.32110633899999996;-0.133433196;0.144511765;0.574885718;-0.42346144799999996;-1.2037153109999998;0.386525419;0.034232198;0.022983596000000002;0.036248711;41.0
No;0.6831780470000001;1231;1.291487126;-0.5584089529999999;-0.069431265;-0.552986903;-0.874039197;-0.8591031929999999;-0.564419051;-0.127671913;-0.595077902;0.159956293;-0.468764014;-1.305840916;-0.409489438;-1.209571397;1.103385024;1.8020148980000001;0.8871292820000001;-0.585728727;0.48145412;0.222151054;0.048329765;-0.12373878;-0.115220011;-0.217122168;0.38129521899999996;-0.256335252;0.010882302;0.051144487999999995;79.9
No;0.164656272;3342;-0.44504664200000005;1.089703644;0.967707298;0.9172223079999999;0.549493651;-0.794124452;0.9619706790000001;-0.188032008;-0.8276959070000001;-0.100080116;-0.021753678;-0.046654245;-0.32385416300000003;0.589542414;1.044956282;-0.9809972109999999;0.332542674;-0.636168397;0.076916561;-0.08083799700000001;0.199588603;0.595904054;-0.11681685800000001;0.418544731;-0.224002647;-0.305301855;0.022309363999999998;0.17487694399999998;1.0
No;0.574971613;3764;1.117184425;-0.7796996070000001;0.44437034799999997;-0.613802514;-0.7234503240000001;0.036568295;-0.645091011;-0.019776994;0.200013668;0.29885073;2.4566430340000003;-2.186372758;2.155311868;1.44210428;-0.371195537;1.205649422;0.841082571;-1.172850013;0.41980509299999996;0.280518122;-0.111955626;-0.450326157;0.014632237;-0.36723336799999995;0.116207417;-0.50150744;-0.02452756;0.020918506;127.88
No;0.669432271;4123;-0.9253496240000001;0.152074171;1.610784508;-0.032834317;1.10513378;-0.23972118399999998;-0.021669267000000002;-0.004052078;0.6845782490000001;-0.868794265;0.25002039800000003;-2.528699669;2.502620439;1.526164738;1.078037143;-0.361229297;0.797484434;-0.14946246900000001;1.0173857929999999;0.37568176299999995;-0.151251503;-0.364221986;-0.12763218199999998;-0.73258518;0.10015613400000001;1.18120607;-0.055511332000000004;0.059915563;20.0
No;0.934088198;386;0.071936372;-1.60199934;-0.606192805;1.59162339;-0.36429000200000006;0.319968043;0.856675851;-0.052634165;-0.188426453;-0.13281594800000002;0.918978035;0.7691876129999999;-0.5102274210000001;0.670791499;-0.315053859;-0.280722052;-0.162237709;-0.114263578;-0.254243783;0.959559376;0.364078189;-0.110441765;-0.669058115;-0.262152245;0.555655582;-0.28812953399999996;-0.08949999800000001;0.09558393800000001;575.33
No;0.08557002300000001;2097;-0.642927179;0.916416239;1.125768088;-2.0729212930000003;0.23089194300000002;-1.215193138;1.154881034;-0.36511467;0.861460705;-0.91339682;0.34701582799999997;0.9022874679999999;0.600789836;-0.120533251;1.027713437;-1.032192093;-0.233136961;-0.638757063;-0.619421114;0.175685604;0.090812849;0.7806422609999999;-0.225040221;0.426220173;0.038404318;-0.828499607;0.36648198;0.048199369000000006;1.0
No;0.892134433;4184;-0.698062677;0.925800209;2.214565106;2.82701494;0.9755736190000001;0.994788564;0.476717271;0.11703960599999999;-0.49261702700000004;0.533285594;2.566011862;-2.669330731;0.784854378;2.033370558;0.42732949299999995;-0.6109621999999999;1.0667635;-0.12343650099999999;0.296603181;0.23066006600000002;-0.13340692099999998;-0.150457578;-0.060824043;-0.37676461;-0.084219482;0.142786192;-0.119850241;-0.154460159;37.96
No;0.22276789100000002;69;0.29850317;2.142721516;-1.542142972;1.561331906;0.938108025;-2.145672699;1.4055685690000002;-0.778458743;0.328636441;0.127497138;1.6127990730000001;-0.09637703;0.654790271;-4.318377859;1.038603486;0.404686812;2.729168037;1.115863603;-0.703814031;0.676953714;-0.290986927;-0.00023469400000000003;0.09217442;0.586205255;-0.397313835;-0.480948881;0.251145;-0.2422786;0.78
No;0.490053941;2809;-0.458805808;0.600392487;1.174741992;-2.1494939;0.29443528399999996;-0.83243229;0.980200594;-0.15599840199999998;0.594867025;-1.017792067;1.71760055;0.929730235;-0.612057427;0.367691106;0.448150029;-0.7245322740000001;-0.45406124600000003;0.053609699000000004;-0.24527327100000001;-0.013532655;0.150232772;0.798206801;-0.250697275;0.22285396300000002;-0.06561222400000001;-0.838982515;0.250131953;-0.025752447999999997;1.0
No;0.6517499729999999;5196;1.153755909;0.324901813;0.9988206009999999;1.4002694880000002;-0.330161934;-0.08374128;-0.347027735;-0.061240080999999995;1.4134902180000002;-0.40841067700000006;0.876227365;-1.7844287909999998;2.622085277;1.406705752;0.628640369;0.082430587;0.35032351;-0.08786672400000001;-1.193581878;-0.13686834;0.013595745;0.403327197;-0.04577675;0.05039286;0.44582920600000003;-0.303176228;0.037790045;0.024875629;10.0
No;0.907839287;1964;-1.6180624540000001;-0.28393579999999996;2.441065326;0.32978703600000003;0.221054595;-1.262276832;-0.081717496;0.013695757;-0.219177232;-0.46244241;-0.178392684;-0.069536599;-0.079968023;-0.00046469199999999995;1.23027813;0.349508314;-0.354979418;-0.017167454;-0.17493821399999998;0.14803713300000002;0.042766069000000004;-0.162835402;0.045023882;0.713325812;0.07285686799999999;0.21498040100000002;-0.18521364699999998;0.28243305399999996;49.99
No;0.28543769;3844;-2.5370856980000003;-0.067608773;0.39355713700000006;-0.35781799299999995;0.666380655;-1.445993424;1.0475616509999999;-0.545942701;1.849407205;0.19209429600000003;0.547745601;-1.784746292;2.855225192;0.755912795;-1.270573783;-0.19749357;0.266150332;-0.625977557;-0.353579064;-0.647274794;-0.567217076;0.36590752200000004;1.003389605;0.454721239;-0.083131564;0.801093224;0.17061548199999998;-0.220780652;55.86
No;0.277506798;1516;-0.8399941470000001;0.851994723;1.494342605;-0.716158705;-0.35506425700000005;-0.7515664590000001;0.508638623;0.226260596;0.281234996;-0.11812880099999999;0.7698749779999999;-0.40644908399999996;-2.673610417;0.509601148;-0.733307354;0.222157424;-0.339515807;0.124897046;-0.023520722;-0.009437284;-0.186889833;-0.446795337;-0.027511387;0.496648064;-0.30287162100000004;0.275386978;0.38984202700000004;0.227718788;5.0
No;0.13345626300000002;3335;1.13070376;0.407508185;0.345807064;1.5072238080000002;-0.238260175;-0.47146398899999997;-0.042480628;0.027188901;0.41036037299999994;-0.70076867;0.156140034;0.470577339;-0.226830655;-1.216937133;0.17999002100000003;-0.28915469;1.264537982;-0.570695234;-0.610172105;-0.171915139;-0.27598327699999997;-0.5573935170000001;0.083585567;0.28966136600000003;0.407430024;-0.51575678;0.070959868;0.05277976;1.92
No;0.282575583;2003;0.7737017759999999;-1.9688904109999998;-0.249521115;-1.929530625;-1.213012422;-0.023824172;-0.332291397;-0.12499972300000001;0.527044362;-0.549718088;-0.9803032509999999;0.658134673;1.176678645;-0.272153045;1.229005905;-2.199247265;0.23940237;1.012132834;-0.062720315;0.228274239;-0.205883907;-0.5669334;-0.370961385;-0.712736425;0.367486198;0.064726148;0.005793021999999999;0.069708084;340.53
